time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,personal_budget,org_arrangments,pb_health,pb_education,pb_social,pb_integrated
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Not reported,3,0,0,3,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Other difficulty or disability,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Physical disability,14,0,0,1,13,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Profound and multiple learning difficulty,8,0,0,0,8,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Severe learning difficulty,25,0,0,2,23,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,"Social, emotional and mental health",6,0,0,5,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Specific learning difficulty,4,0,0,1,3,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,"Speech, language and communication needs",11,0,0,2,9,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Primary type of need,Vision impairment,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Sex,Female,44,0,0,9,35,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Sex,Male,80,0,0,24,56,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,AP/PRU - academy,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,AP/PRU - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,AP/PRU - total,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - elective home education,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - NEET,8,0,0,1,7,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),3,0,0,0,3,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - other arrangements by LA,5,0,0,5,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - other arrangements by parents,24,0,0,20,4,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - other placement settings,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - total,41,0,0,26,15,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Educated elsewhere - Welsh establishment,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,FE - general FE and tertiary colleges,29,0,0,0,29,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,FE - specialist post-16 institutions,8,0,0,1,7,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,FE - total,40,0,0,3,37,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,FE - UKRLP provider,3,0,0,2,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - academy,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - academy (resourced provision),1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - free school (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - independent,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Mainstream - total,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Non-maintained early years,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Placement not recorded,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Special - academy,29,0,0,1,28,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Special - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Special - independent,3,0,0,1,2,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Special - LA maintained,7,0,0,0,7,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Special - non-maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Type of placement,Special - total,39,0,0,2,37,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,All personal budgets,All personal budgets,103,2,0,97,1,3
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 10,5,0,0,5,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 11,5,0,0,4,0,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 12,10,0,0,9,0,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 13,10,0,0,10,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 14,9,0,0,9,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 15,10,0,0,9,0,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 16,10,0,0,10,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 17,9,0,0,9,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 18,6,0,0,6,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 19,5,0,0,5,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 2 and under,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 20 and over,8,1,0,6,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 3,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 4,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 5,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 6,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 7,4,0,0,4,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 8,6,0,0,6,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Child or young persons age,age 9,4,1,0,3,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Any other ethnic group,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Asian - Any other Asian background,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Asian - Bangladeshi,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Asian - Chinese,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Asian - Indian,2,0,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Asian - Pakistani,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Black - Any other Black background,1,0,0,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Black - Black African,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Black - Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Mixed - Any other Mixed background,2,0,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Mixed - White and Asian,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Mixed - White and Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,Unclassified,6,0,0,6,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,White - Any other White background,7,0,0,7,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,White - Gypsy/Roma,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,White - Irish,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Ethnicity,White - White British,82,2,0,78,0,2
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Autistic spectrum disorder,59,1,0,56,1,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Hearing impairment,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Moderate learning difficulty,2,0,0,2,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Multi-sensory impairment,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Other difficulty or disability,3,0,0,3,0,0
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Physical disability,3,0,0,2,0,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Profound and multiple learning difficulty,2,0,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Primary type of need,Severe learning difficulty,4,0,0,4,0,0
