time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,age,ehcp_or_statement,num_new_plans,pc_new_plans
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Total,EHCP,693,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Total,Total,693,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Under 5,EHCP,205,29.58153
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Under 5,Total,205,29.58153
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 11 to 15,EHCP,129,21.009772
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 11 to 15,Total,129,21.009772
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 16 to 19,EHCP,24,3.908795
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 16 to 19,Total,24,3.908795
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 20 to 25,EHCP,1,0.162866
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 20 to 25,Total,1,0.162866
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 5 to 10,EHCP,273,44.462541
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Age 5 to 10,Total,273,44.462541
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Total,EHCP,614,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Total,Total,614,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Under 5,EHCP,187,30.456026
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Under 5,Total,187,30.456026
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 11 to 15,EHCP,100,20.876827
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 11 to 15,Total,100,20.876827
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 16 to 19,EHCP,13,2.713987
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 16 to 19,Total,13,2.713987
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 20 to 25,EHCP,3,0.626305
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 20 to 25,Total,3,0.626305
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 5 to 10,EHCP,214,44.676409
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Age 5 to 10,Total,214,44.676409
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Total,EHCP,479,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Total,Total,479,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Under 5,EHCP,149,31.106472
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,Under 5,Total,149,31.106472
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 11 to 15,EHCP,105,25.362319
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 11 to 15,Total,105,25.362319
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 16 to 19,EHCP,22,5.31401
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 16 to 19,Total,22,5.31401
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 5 to 10,EHCP,216,52.173913
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Age 5 to 10,Total,216,52.173913
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Total,EHCP,414,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Total,Total,414,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Under 5,EHCP,71,17.149758
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Under 5,Total,71,17.149758
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 11 to 15,EHCP,63,18.918919
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 11 to 15,Total,63,18.918919
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 16 to 19,EHCP,17,5.105105
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 16 to 19,Total,17,5.105105
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 20 to 25,EHCP,2,0.600601
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 20 to 25,Total,2,0.600601
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 5 to 10,EHCP,147,44.144144
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Age 5 to 10,Total,147,44.144144
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Total,EHCP,333,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Total,Total,333,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Under 5,EHCP,104,31.231231
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Under 5,Total,104,31.231231
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 11 to 15,EHCP,40,18.867925
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 11 to 15,Total,40,18.867925
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 16 to 19,EHCP,15,7.075472
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 16 to 19,Total,15,7.075472
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 5 to 10,EHCP,108,50.943396
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Age 5 to 10,Total,108,50.943396
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Total,EHCP,212,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Total,Total,212,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Under 5,EHCP,49,23.113208
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Under 5,Total,49,23.113208
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 11 to 15,EHCP,45,16.791045
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 11 to 15,Total,45,16.791045
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 16 to 19,EHCP,16,5.970149
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 16 to 19,Total,16,5.970149
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 20 to 25,EHCP,1,0.373134
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 20 to 25,Total,1,0.373134
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 5 to 10,EHCP,125,46.641791
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Age 5 to 10,Total,125,46.641791
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Total,EHCP,268,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Total,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Total,Total,268,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Under 5,EHCP,81,30.223881
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Under 5,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Under 5,Total,81,30.223881
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 11 to 15,EHCP,66,17.1875
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 11 to 15,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 11 to 15,Total,66,17.1875
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 16 to 19,EHCP,19,4.947917
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 16 to 19,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 16 to 19,Total,19,4.947917
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 20 to 25,EHCP,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 20 to 25,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 20 to 25,Total,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 5 to 10,EHCP,184,47.916667
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 5 to 10,Statement,z,z
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Age 5 to 10,Total,184,47.916667
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,Total,EHCP,384,100
