time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_caseload,pc_caseload
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,Irish,2,0.232828871
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,Irish traveller,1,0.116414435
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,Pakistani,5,0.582072177
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,Unknown,16,1.862630966
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,White and Asian,2,0.232828871
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,White and Black African,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity minor,White and Black Caribbean,3,0.349243306
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Sex,Female,242,28.17229336
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Sex,Male,617,71.82770664
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Total,Total,859,100
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity major,Asian/Asian British,140,7.478632479
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity major,Black/African/Caribbean/Black British,46,2.457264957
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity major,Mixed/Multiple ethnic groups,112,5.982905983
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity major,Other ethnic group,55,2.938034188
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity major,Unknown,113,6.036324786
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity major,White,1406,75.10683761
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,African,36,1.923076923
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Any other Asian background,17,0.908119658
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Any other Black/African/Caribbean background,9,0.480769231
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Any other Mixed/Multiple ethnic background,54,2.884615385
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Any other White background,59,3.151709402
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Any other ethnic group,55,2.938034188
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Bangladeshi,5,0.267094017
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Caribbean,1,0.053418803
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Chinese,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1336,71.36752137
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Gypsy/Roma,9,0.480769231
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Indian,6,0.320512821
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Irish,1,0.053418803
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Irish traveller,1,0.053418803
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Pakistani,112,5.982905983
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,Unknown,113,6.036324786
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,White and Asian,30,1.602564103
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,White and Black African,14,0.747863248
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity minor,White and Black Caribbean,14,0.747863248
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Sex,Female,519,27.72435897
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Sex,Male,1353,72.27564103
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Total,Total,1872,100
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity major,Asian/Asian British,6,0.402414487
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity major,Black/African/Caribbean/Black British,2,0.134138162
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity major,Mixed/Multiple ethnic groups,24,1.609657948
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity major,Other ethnic group,9,0.60362173
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity major,Unknown,158,10.59691482
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity major,White,1292,86.65325285
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,African,2,0.134138162
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Any other Asian background,4,0.268276325
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Any other Black/African/Caribbean background,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Any other Mixed/Multiple ethnic background,7,0.469483568
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Any other White background,17,1.14017438
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Any other ethnic group,9,0.60362173
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Bangladeshi,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Caribbean,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Chinese,1,0.067069081
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1271,85.24480215
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Gypsy/Roma,2,0.134138162
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Indian,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Irish,1,0.067069081
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Irish traveller,1,0.067069081
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Pakistani,1,0.067069081
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,Unknown,158,10.59691482
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,White and Asian,9,0.60362173
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,White and Black African,4,0.268276325
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Ethnicity minor,White and Black Caribbean,4,0.268276325
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Sex,Female,401,26.89470154
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Sex,Male,1090,73.10529846
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Total,Total,1491,100
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity major,Asian/Asian British,91,4.375
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity major,Black/African/Caribbean/Black British,25,1.201923077
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity major,Mixed/Multiple ethnic groups,51,2.451923077
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity major,Other ethnic group,7,0.336538462
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity major,Unknown,142,6.826923077
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity major,White,1764,84.80769231
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,African,18,0.865384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Any other Asian background,18,0.865384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Any other Black/African/Caribbean background,5,0.240384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Any other Mixed/Multiple ethnic background,18,0.865384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Any other White background,18,0.865384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Any other ethnic group,7,0.336538462
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Bangladeshi,2,0.096153846
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Caribbean,2,0.096153846
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Chinese,3,0.144230769
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1740,83.65384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Gypsy/Roma,4,0.192307692
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Indian,8,0.384615385
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Irish,2,0.096153846
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Irish traveller,0,0
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Pakistani,60,2.884615385
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,Unknown,142,6.826923077
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,White and Asian,18,0.865384615
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,White and Black African,9,0.432692308
2024,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Ethnicity minor,White and Black Caribbean,6,0.288461538
